29.65,63.435,35.446,70.253,2.918866513,2.333333333,1
31.097,65.136,36.552,70.71,3.078576909,2.456219493,1
30.033,62.879,37.807,69.905,2.721164039,2.427452949,1
30.033,64.592,34.992,68.962,2.815160191,2.402487457,1
33.69,66.644,37.807,71.966,2.852092342,2.384276816,1
31.921,65.136,35.91,67.694,2.844299725,2.428304216,1
34.114,68.199,38.904,73.179,2.677102721,2.392688917,1
30.7,65.136,36.254,69.905,2.82166324,2.426587083,1
33.476,67.751,39.508,73.54,2.673900932,2.401696695,1
30.033,63.435,38.29,72.801,2.840378615,2.427698143,1
27.324,62.241,40.426,70.253,2.631539473,2.537959983,1
27.277,62.301,41.76,73.179,2.844752617,2.48546068,1
22.681,53.13,43.264,74.624,2.874012343,2.360942279,1
28.301,60.255,46.123,78.69,2.550768068,2.481215556,1
25.115,52.883,43.191,71.565,2.947027502,2.494502626,1
27.646,59.036,45.591,77.905,2.846049894,2.480616254,1
28.301,59.036,43.299,75.964,2.600630586,2.604290384,1
30.579,63.97,39.611,73.54,2.632758236,2.515980884,1
32.242,66.038,41.257,75.379,2.406621863,2.482233827,1
31.218,62.403,40.192,71.565,2.605703498,2.472871553,1
33.69,65.462,41.82,72.3,2.688788909,2.44670347,1
32.829,63.97,40.956,74.407,2.638306256,2.434272446,1
34.095,64.44,39.289,74.407,2.561197867,2.392996682,1
35.972,68.405,41.112,75.069,2.63614085,2.410235604,1
33.486,64.983,40.426,77.196,2.677102721,2.46301408,1
35.112,65.376,40.601,72.719,2.598556758,2.351066368,1
30.426,66.297,37.02,69.146,3.156238932,2.409638832,1
32.412,67.286,37.614,70.017,2.623621226,2.453321642,1
31.759,66.801,35.972,67.964,2.857329384,2.429384866,1
30.141,66.975,36.416,68.682,2.886908872,2.446112389,1
34.796,71.175,37.747,68.199,2.746710076,2.428304216,1
33.906,68.875,37.614,68.875,2.685265515,2.448059156,1
31.097,67.286,38.199,69.59,2.810985476,2.445267321,1
31.097,66.297,35.972,67.964,2.853442128,2.445267321,1
31.357,63.435,37.476,68.429,3.10999338,2.40331774,1
30.828,64.592,36.714,68.682,2.884781539,2.409925542,1
28.74,62.85,37.476,66.297,2.762598896,2.402780421,1
31.239,64.537,39.611,68.429,2.879701882,2.448064604,1
30.426,62.879,38.418,69.146,3.024474377,2.411485501,1
29.745,63.435,37.333,68.682,2.819889475,2.446112389,1
33.024,69.146,35.538,65.659,2.816286932,2.445267321,1
34.136,69.905,33.69,65.136,2.889126296,2.47258598,1
34.796,69.146,34.346,66.975,2.451825118,2.566107102,1
34.548,70.769,33.056,66.975,2.786629886,2.454745731,1
34.796,67.964,34.548,65.136,3.12,2.417782218,1
34.592,68.682,32.171,62.241,2.786629886,2.472994638,1
36.254,71.565,34.315,66.801,2.786629886,2.44610377,1
34.346,68.429,35.628,67.479,2.483870968,2.518154855,1
33.024,66.297,34.548,64.592,2.819856797,2.446493743,1
31.921,66.801,35.362,64.592,2.850772449,2.461672005,1
29.445,61.699,36.552,66.448,2.726007408,2.436064453,1
30.033,62.85,34.992,68.199,2.424833296,2.489860587,1
33.906,71.175,34.509,66.297,2.722519791,2.406672707,1
34.114,69.305,35.972,67.964,2.722519791,2.430567903,1
25.907,57.724,36.416,69.905,2.360920659,2.581967734,1
30.311,65.056,39.019,72.801,2.874992636,2.424083246,1
26.565,57.031,36.714,69.905,2.440361614,2.554273176,1
27.582,62.301,37.942,72.408,2.759813046,2.484282045,1
28.98,62.301,38.418,71.565,2.725509561,2.611283864,1
28.202,62.879,37.614,73.179,2.558133395,2.457808493,1
30.7,65.659,36.87,69.905,2.719641466,2.530043603,1
32.645,65.056,35.628,68.682,2.579303521,2.500255089,1
32.242,65.659,32.242,64.592,2.800198406,2.446689246,1
31.357,61.699,32.093,66.615,2.85621459,2.5,1
33.275,63.997,33.024,68.199,2.858035575,2.428775008,1
32.005,64.592,32.412,65.772,2.731816079,2.473365816,1
32.242,62.879,32.593,66.448,2.828427125,2.472727273,1
28.61,59.931,33.254,65.898,2.856115623,2.518359055,1
25.866,57.724,42.221,74.407,2.690794194,2.475504999,1
25.201,59.47,41.257,74.407,2.769795066,2.414005914,1
26.232,60.101,40.28,73.54,2.642848251,2.537238423,1
26.896,59.657,40.192,73.179,2.645361628,2.454827816,1
30.033,62.904,41.186,71.966,2.60190536,2.472189301,1
24.507,58.134,37.185,71.114,2.978671385,2.475096479,1
24.044,57.426,37.942,66.448,3.040824307,2.45508493,1
26.906,61.189,40.684,74.407,2.62711757,2.356955832,1
24.567,57.339,41.76,75.651,2.603243413,2.454598302,1
27.582,62.879,41.76,77.196,2.740894015,2.525729666,1
25.201,58.392,42.325,74.745,2.824975718,2.372919622,1
24.567,55.62,40.684,73.179,2.845116557,2.414005914,1
24.507,58.815,40.101,73.686,2.936101098,2.574030376,1
27.235,59.826,43.394,74.745,2.65994878,2.44799409,1
26.565,61.783,41.76,76.908,2.594291685,2.501114351,1
27.582,62.301,40.192,74.745,2.811138559,2.346051036,1
26.222,59.036,41.112,73.686,2.71239,2.507599124,1
28.909,63.97,40.84,73.887,2.732069405,2.463028705,1
24.88,59.47,39.71,72.801,3.00838792,2.398434946,1
25.56,60.709,41.878,74.745,2.976922734,2.446927919,1
24.507,58.392,42.879,74.745,2.95164388,2.448185845,1
25.201,60.101,43.958,76.551,2.820768816,2.474474045,1
24.567,57.995,44.474,77.735,2.936362073,2.517307212,1
24.121,58.392,42.879,73.179,2.95164388,2.448880159,1
24.88,58.627,43.958,75.069,2.98759593,2.461474936,1
25.159,59.47,41.257,71.565,2.972548294,2.396151134,1
26.232,59.036,41.326,73.887,3.013013332,2.475933273,1
26.565,60.709,41.878,73.887,2.873948456,2.430000168,1
27.582,60.255,42.374,72.719,2.885524216,2.430000168,1
24.507,59.47,41.326,73.179,2.89503886,2.454598302,1
26.906,61.783,41.82,74.745,2.799655638,2.359058246,1
27.235,61.294,41.82,74.745,2.73565965,2.501114351,1
25.866,57.339,41.698,71.565,2.936101098,2.495245479,1
26.565,61.189,41.698,75.324,2.634379208,2.48992766,1
32.242,63.947,39.71,70.427,2.610659695,2.54590639,1
29.932,64.537,37.02,70.346,2.889021755,2.431693589,1
31.357,64.537,36.87,69.146,2.963014015,2.374053214,1
31.357,65.056,39.019,71.966,2.439512146,2.516527246,1
27.255,59.931,37.185,70.71,2.740423018,2.385317518,1
30.033,65.136,37.807,72.408,2.746710076,2.5,1
34.315,67.751,33.69,66.297,2.793954745,2.413793103,1
32.242,66.161,35.362,69.146,2.786697054,2.491091821,1
31.608,67.751,35.538,68.682,2.891234281,2.448154838,1
31.218,63.97,35.538,66.801,2.895651585,2.423913981,1
32.645,67.751,34.509,66.297,2.825906619,2.439806187,1
32.645,66.644,35.972,67.964,2.611743828,2.5,1
32.645,66.644,36.724,67.751,2.729104038,2.423617757,1
32.645,64.486,35.538,64.537,2.709869425,2.464475042,1
31.608,66.161,35.538,67.964,2.921997787,2.421696799,1
30.7,65.136,35.362,67.479,2.695867043,2.396677233,1
34.743,70.821,35.87,66.644,2.698706888,2.473863375,1
33.275,68.199,35.707,67.286,2.561440144,2.405636614,1
33.896,67.557,36.87,67.109,2.76593356,2.413343744,1
33.275,69.59,34.509,69.59,2.752298663,2.421696799,1
34.548,69.305,37.02,68.429,2.594454604,2.420579866,1
30.579,66.801,34.509,68.682,2.826747037,2.429824778,1
30.7,65.772,33.275,65.772,2.921997787,2.465509612,1
33.056,67.286,35.803,69.146,2.467743118,2.397187555,1
32.645,67.751,35.707,67.286,2.826747037,2.430567903,1
30.964,65.136,34.315,67.479,2.921997787,2.463749925,1
32.242,67.286,35.112,68.429,2.732628515,2.445911707,1
30.579,63.997,33.69,66.975,2.956967166,2.413897313,1
30.7,62.301,35.362,65.659,2.768340115,2.464331539,1
32.645,67.751,35.707,67.286,3.029639846,2.483352285,1
32.005,67.286,35.538,67.964,2.886384984,2.413897313,1
28.909,62.301,34.931,67.479,2.892962283,2.414573724,1
31.218,67.286,35.112,69.146,3.035858751,2.482325151,1
30.141,66.975,35.538,66.297,2.74933147,2.527236906,1
32.242,65.556,35.112,65.659,2.992588137,2.332989774,1
33.056,70.017,35.707,68.429,2.75784349,2.439798226,1
31.357,67.286,35.538,67.479,2.89189511,2.481729742,1
33.69,66.038,36.135,65.056,2.860576491,2.404738911,1
32.869,64.983,38.199,69.305,2.721587901,2.412107517,1
30.838,65.056,34.509,67.479,2.998301005,2.482774575,1
30.311,63.997,33.69,65.225,2.956967166,2.498980684,1
30.311,65.136,34.509,66.297,3.05726732,2.387209507,1
31.097,65.136,35.803,67.479,2.581116457,2.490456405,1
32.412,67.286,35.538,66.801,2.792295134,2.440491754,1
30.311,66.297,33.896,66.975,2.921997787,2.456194763,1
31.504,65.136,35.628,66.975,2.723392114,2.539205147,1
35.181,71.565,36.573,70.017,2.748479603,2.430917742,1
31.759,68.429,36.573,69.146,2.629394762,2.482690474,1
32.412,66.161,37.02,68.429,2.496885219,2.5,1
30.7,65.136,35.972,67.964,2.603922497,2.456764602,1
33.69,69.59,34.315,64.592,2.46875,2.355837703,1
33.056,66.644,37.476,69.59,2.628342794,2.455631495,1
31.357,66.161,37.476,70.346,2.719641466,2.414503071,1
29.65,65.136,33.896,65.225,2.676804189,2.46588184,1
30.964,65.136,34.315,67.479,2.732628515,2.396677233,1
29.932,66.801,35.287,67.964,2.763742813,2.362928756,1
32.645,66.644,37.164,68.875,2.788395225,2.463081942,1
31.608,64.537,34.114,66.975,2.926705502,2.356569026,1
30.311,63.435,35.803,69.146,2.697302815,2.421151289,1
30.964,65.659,36.573,69.59,2.789880276,2.364687261,1
32.593,65.659,36.714,67.479,2.599410844,2.343974999,1
31.357,65.659,35.362,67.479,2.886384984,2.40305421,1
29.65,61.783,35.628,66.448,2.821724681,2.327798548,1
31.504,66.801,36.416,67.479,2.82166324,2.429384866,1
32.005,67.286,34.931,67.479,2.891234281,2.403629799,1
31.504,63.997,36.714,67.479,2.544932993,2.421849512,1
31.608,65.556,37.164,68.429,2.733643721,2.456194763,1
31.357,66.801,36.293,67.751,2.831155141,2.439366152,1
31.608,66.161,36.573,69.59,2.788395225,2.482871258,1
29.358,63.435,35.803,66.975,2.789880276,2.46588184,1
31.218,65.056,36.135,68.429,2.95868334,2.379457313,1
32.242,66.644,36.135,68.429,2.921997787,2.413343744,1
32.869,66.644,35.707,67.751,2.767469763,2.406971017,1
32.412,66.801,35.362,67.964,2.654261575,2.311686098,1
34.114,69.305,36.573,68.429,2.722737898,2.413343744,1
30.964,64.537,34.509,65.136,2.993224158,2.413343744,1
31.849,66.644,34.695,66.801,2.895036296,2.414419289,1
32.645,66.161,35.87,66.038,2.627974505,2.414419289,1
33.486,67.109,36.135,68.875,2.821095511,2.35020546,1
31.357,67.286,35.112,66.297,2.826747037,2.431651125,1
35.803,67.989,39.71,69.717,2.595094078,2.389419528,1
32.242,65.556,36.573,68.429,3.029639846,2.355128109,1
33.275,66.038,37.164,67.751,2.732628515,2.372486966,1
32.869,66.038,36.573,68.429,2.561440144,2.449429081,1
33.275,66.038,37.614,68.875,2.699323712,2.373031163,1
32.471,68.199,36.293,70.017,2.826747037,2.366291206,1
31.608,65.056,35.538,66.801,2.76593356,2.382942063,1
32.869,66.501,37.747,68.875,2.927575898,2.430567903,1
31.218,62.904,35.972,66.801,2.890506804,2.423817732,1
31.849,66.644,35.538,69.146,2.921346258,2.430140314,1
34.315,67.557,37.614,68.875,2.665394628,2.44779216,1
32.242,67.286,34.695,67.286,2.86119919,2.44779216,1
33.69,66.644,36.573,67.751,2.612340775,2.517265223,1
30.311,64.537,35.972,67.479,2.923083345,2.473716741,1
31.608,66.161,36.135,68.429,2.553019585,2.432201016,1
33.486,67.751,34.509,68.429,2.643786109,2.413343744,1
31.464,61.858,34.931,65.659,2.963956078,2.482779168,1
33.896,67.557,38.32,69.717,2.688442444,2.473716741,1
33.275,67.557,38.32,69.305,2.700351438,2.432201016,1
31.849,66.644,36.135,69.59,2.826747037,2.390989211,1
35.362,70.821,36.293,68.199,2.665394628,2.407388589,1
31.608,66.161,36.87,68.199,2.680878622,2.431789172,1
30.311,66.297,35.112,67.964,2.730522333,2.373696123,1
30.311,65.136,35.112,66.801,2.674965498,2.390448637,1
30.579,64.537,35.707,67.286,2.892962283,2.365880763,1
33.69,66.644,36.135,66.644,2.927575898,2.414039396,1
36.135,66.949,38.073,69.717,2.666666667,2.463297464,1
32.471,67.109,36.724,70.017,2.484447034,2.366818814,1
34.114,70.427,36.293,67.751,2.576095773,2.43111755,1
30.579,62.354,36.573,67.286,2.707119763,2.413343744,1
33.275,67.109,37.164,68.875,2.699323712,2.473157463,1
30.311,65.659,35.538,67.479,2.827797209,2.390989211,1
30.579,63.435,36.573,68.429,2.858600642,2.43111755,1
33.085,68.199,35.112,69.59,2.825906619,2.332989774,1
32.242,66.644,36.573,69.59,2.779123857,2.421151289,1
32.645,65.556,37.02,68.429,2.699323712,2.38995987,1
33.906,70.427,37.164,68.429,2.363328395,2.412783427,1
32.005,63.435,36.416,67.286,2.827797209,2.413897313,1
33.275,66.644,35.972,68.429,2.454732503,2.390448637,1
30.579,65.056,35.112,66.297,2.890506804,2.456746765,1
31.608,66.161,34.931,67.479,2.821095511,2.373508782,1
29.932,61.783,39.611,72.719,2.66357081,2.472325399,1
33.056,67.286,36.87,70.769,2.684163506,2.333524912,1
31.608,66.644,35.707,66.801,2.676804189,2.366818814,1
30.964,65.056,37.164,68.429,2.92460245,2.355554503,1
30.838,64.537,34.509,67.964,2.993224158,2.350618984,1
32.869,64.983,39.237,70.821,2.794845952,2.373696123,1
34.931,70.115,37.304,69.305,2.855545504,2.413343744,1
33.275,67.109,36.135,67.286,2.821095511,2.456764602,1
33.476,67.286,35.972,67.286,2.75784349,2.397187555,1
30.311,65.136,35.538,67.964,2.730522333,2.350171789,1
30.964,65.056,36.573,67.964,2.814458468,2.456194763,1
30.033,65.136,37.02,69.146,2.76236155,2.38995987,1
30.964,64.537,35.181,68.199,2.992031254,2.333524912,1
30.311,67.964,35.538,69.905,2.758919889,2.390989211,1
30.964,66.801,34.931,68.682,3.114031712,2.356142448,1
32.242,63.97,36.87,69.59,2.886384984,2.333961381,1
33.085,66.501,38.774,71.94,2.793358258,2.247623652,1
30.466,63.97,35.538,69.146,2.799238837,2.366291206,1
30.579,67.286,36.724,70.769,2.610659695,2.44779216,1
35.112,69.444,38.32,70.821,2.757197448,2.389419528,1
35.707,69.444,38.884,71.565,2.75784349,2.413897313,1
33.275,67.109,37.164,68.875,2.699323712,2.456764602,1
33.69,68.875,36.573,70.017,2.820534349,2.390028106,1
36.254,73.072,35.707,67.751,2.516129032,2.397187555,1
31.759,67.286,38.541,71.966,2.956796756,2.414573724,1
32.005,66.161,36.573,68.429,2.887483931,2.380143512,1
33.275,66.038,37.614,68.875,2.78733399,2.396385261,1
27.937,64.026,35.112,67.479,2.964468092,2.500700539,1
32.645,67.286,36.724,69.305,2.894536914,2.403629799,1
33.896,68.629,36.724,68.875,2.611743828,2.45732813,1
32.869,67.109,36.724,68.875,2.826747037,2.432201016,1
32.412,67.964,35.538,68.429,2.857329384,2.421849512,1
30.964,65.659,35.112,66.801,2.766936546,2.362928756,1
30.964,66.801,34.931,68.682,2.792295134,2.379457313,1
32.242,67.751,36.135,69.59,2.792295134,2.386816954,1
31.608,67.286,36.135,69.59,2.793358258,2.439366152,1
32.242,67.751,36.724,70.017,2.793358258,2.356102611,1
33.056,68.875,36.135,68.429,2.661591779,2.373031163,1
34.743,70.821,37.164,70.017,2.4365109,2.355554503,1
28.98,66.297,36.724,69.146,3.11471838,2.464888573,1
32.645,67.751,37.747,70.427,2.853442128,2.423625899,1
32.242,66.644,36.293,67.751,2.862236721,2.379457313,1
32.869,67.109,36.724,68.875,2.826747037,2.397187555,1
33.275,68.199,37.747,70.427,2.758919889,2.37951885,1
32.869,68.199,36.87,69.305,2.923083345,2.397187555,1
32.645,66.644,36.573,68.429,2.89189511,2.398426924,1
32.242,63.97,37.476,70.017,2.780181966,2.396677233,1
36.254,73.413,36.724,68.875,2.483870968,2.412913103,1
34.931,69.717,37.164,70.427,2.722737898,2.448883058,1
34.509,69.044,38.32,70.821,2.75784349,2.343518836,1
32.869,68.199,36.724,70.017,2.78733399,2.372063616,1
30.828,65.136,36.254,66.975,2.719641466,2.352634878,1
34.509,69.044,37.747,70.427,2.660968285,2.430567903,1
34.114,69.305,37.614,70.017,2.599410844,2.43111755,1
32.242,66.038,38.199,70.017,2.788395225,2.43111755,1
32.242,65.556,36.135,67.286,3.193234342,2.38995987,1
30.579,61.858,36.573,65.659,2.828818197,2.430567903,1
30.203,63.435,35.972,69.146,2.762341574,2.439643922,1
32.242,67.751,36.293,68.875,2.814458468,2.366291206,1
31.608,63.97,35.972,66.801,2.856115623,2.42328494,1
31.608,62.904,37.614,67.751,2.674965498,2.473716741,1
29.56,64.537,36.293,68.429,2.899954951,2.44833794,1
32.869,66.501,38.884,69.717,2.824239962,2.43111755,1
30.838,62.904,35.538,66.801,2.930104211,2.277409751,1
30.964,65.659,36.135,68.429,2.92460245,2.293772897,1
31.464,64.983,38.32,70.427,3.186598777,2.412107517,1
33.275,65.556,37.614,69.305,2.700351438,2.465558481,1
31.357,65.056,37.02,67.964,2.983695531,2.396677233,1
33.896,70.821,36.293,70.017,2.665394628,2.535103862,1
33.69,69.717,37.304,68.875,2.75784349,2.405163976,1
36.254,70.115,38.199,68.199,2.362746031,2.406352187,1
32.412,66.801,37.164,69.305,2.860893807,2.431789172,1
30.7,64.537,35.972,66.297,3.030765395,2.42998611,1
33.056,68.875,36.293,67.751,2.892996155,2.38995987,1
33.275,68.199,38.32,70.821,2.755521622,2.367804509,1
34.743,68.629,39.806,71.2,2.514208329,2.437493605,1
32.645,67.751,36.573,69.59,2.85621459,2.332989774,1
30.7,66.801,37.614,70.769,2.625507442,2.372780217,1
30.579,66.161,38.199,72.35,3.062607067,2.404333111,1
31.608,67.751,37.304,70.017,2.697302815,2.432582667,1
32.412,66.161,35.362,66.297,2.891234281,2.421306877,1
31.921,67.964,37.476,69.146,2.746710076,2.438672944,1
33.69,66.038,38.199,68.199,2.700351438,2.390620121,1
32.005,66.161,35.538,66.801,3.035858751,2.366291206,1
31.357,67.286,35.972,68.682,2.850772449,2.326773493,1
30.311,61.783,35.803,66.297,2.85715131,2.300894967,1
35.112,68.405,38.884,70.115,2.89189511,2.448883058,1
31.218,65.556,37.747,70.017,2.730522333,2.423817732,1
33.486,65.462,38.66,70.427,2.608276981,2.407544336,1
32.242,67.109,36.573,69.146,2.694225224,2.366291206,1
34.509,68.629,37.164,70.427,2.665394628,2.406352187,1
33.275,65.556,35.112,65.056,2.793996408,2.44833794,1
33.254,66.644,38.66,67.751,2.721164039,2.43111755,1
34.114,68.199,37.614,68.875,2.632714867,2.465693287,1
30.311,65.659,36.135,67.964,2.92460245,2.317536773,1
34.315,69.717,36.293,67.751,2.891234281,2.371330675,1
34.315,68.199,37.164,69.305,2.666019159,2.326499632,1
31.608,63.435,36.573,67.751,2.858600642,2.508761162,1
30.311,65.659,36.573,69.146,2.610659695,2.405163976,1
34.315,67.557,37.614,68.875,2.757197448,2.390620121,1
32.869,66.501,39.341,70.821,2.789880276,2.35508351,1
30.579,64.537,35.538,67.964,2.95868334,2.49191746,1
30.033,64.592,35.803,68.682,2.853442128,2.44833794,1
32.005,66.161,35.538,66.801,3.154784101,2.413897313,1
30.7,63.997,35.538,65.659,2.674965498,2.365822968,1
32.242,67.109,37.875,69.305,2.642812131,2.482779168,1
30.579,62.904,37.614,68.429,2.850180593,2.350171789,1
32.242,68.199,38.32,71.565,2.853442128,2.40792536,1
34.315,66.501,39.806,70.115,2.668515822,2.49191746,1
33.69,68.629,39.806,71.94,2.439512146,2.371995158,1
32.645,68.199,36.293,67.286,2.826747037,2.300231615,1
34.509,69.717,37.304,70.821,2.35265899,2.45732813,1
32.645,67.751,38.66,72.719,2.597650402,2.413897313,1
32.869,67.557,39.341,71.94,2.755521622,2.431789172,1
32.242,65.556,37.164,68.875,2.729104038,2.44833794,1
33.056,67.751,36.724,67.751,2.793358258,2.44833794,1
32.645,66.644,36.724,67.751,2.923083345,2.483352285,1
29.932,65.136,36.135,69.59,2.926554427,2.430567903,1
32.869,66.038,38.199,70.427,2.531749612,2.406352187,1
31.759,66.161,38.199,68.875,2.960633021,2.456883027,1
33.896,67.557,38.66,71.565,2.820534349,2.473716741,1
34.114,67.109,38.66,69.305,2.46571826,2.387707296,1
33.275,68.875,36.135,70.017,2.666019159,2.473716741,1
32.242,65.556,38.073,71.175,2.496885219,2.448883058,1
36.573,66.949,39.13,70.115,2.819856797,2.431651125,1
33.056,68.875,37.304,69.305,2.664084295,2.413343744,1
33.896,64.983,37.164,67.109,2.672640114,2.431651125,1
32.005,66.161,35.972,67.964,2.992715121,2.379457313,1
36.416,70.498,38.774,69.717,2.598770306,2.456194763,1
32.645,66.644,36.573,68.429,2.699323712,2.431651125,1
32.829,68.429,36.573,68.429,2.633768585,2.456194763,1
32.005,66.801,35.538,68.429,2.887483931,2.39774535,1
34.992,70.017,35.972,67.286,2.227845432,2.396119686,1
34.114,68.199,38.073,70.017,2.595094078,2.455631495,1
31.759,66.161,37.614,68.429,2.760426144,2.43111755,1
32.005,67.286,36.135,68.429,2.892996155,2.396119686,1
32.645,68.875,36.724,70.017,2.662630611,2.397358503,1
29.65,65.136,34.509,65.772,3.067676841,2.456883027,1
33.896,68.629,37.747,70.427,2.850772449,2.517265223,1
33.896,69.305,36.724,70.427,2.752943556,2.430567903,1
32.242,65.556,38.073,71.175,2.758919889,2.396119686,1
32.412,67.286,37.02,69.59,2.724482125,2.456883027,1
29.932,66.297,34.095,67.479,2.762341574,2.37889573,1
33.69,69.305,37.164,70.017,2.820534349,2.373508782,1
33.896,67.557,38.774,70.821,2.581116457,2.413897313,1
29.275,61.783,36.416,67.479,2.960184176,2.380143512,1
31.357,64.537,37.02,68.429,2.603922497,2.390620121,1
31.608,66.644,36.724,68.429,2.721587901,2.413897313,1
32.171,65.659,38.541,70.017,2.688788909,2.45732813,1
35.362,71.94,36.724,70.427,2.598770306,2.413343744,1
34.346,70.017,35.972,66.801,2.688278418,2.421151289,1
36.573,70.115,38.774,71.565,2.437111445,2.430567903,1
34.114,68.629,38.66,70.017,2.515647497,2.413343744,1
33.275,67.751,35.538,68.429,2.893077593,2.380517756,1
34.114,68.199,37.614,68.875,2.464731775,2.414419289,1
34.114,68.875,37.02,70.017,2.688941018,2.356569026,1
32.829,66.161,35.972,65.659,2.89189511,2.473716741,1
31.097,65.659,37.614,68.429,2.757453589,2.390989211,1
33.69,66.038,36.573,66.161,2.643982695,2.385528663,1
33.275,67.751,36.135,68.875,2.699323712,2.414347227,1
32.242,66.038,36.573,67.964,2.561440144,2.413897313,1
34.315,69.717,36.724,68.875,2.757197448,2.414419289,1
34.743,70.115,39.806,71.94,2.650890216,2.397187555,1
30.426,65.772,34.315,65.772,2.793358258,2.414419289,1
33.056,68.875,35.707,67.286,2.886384984,2.431651125,1
31.097,67.479,35.112,66.801,3.001597748,2.420579866,1
35.181,69.305,37.164,68.199,2.547878331,2.412913103,1
32.645,66.161,35.112,66.161,2.856115623,2.372486966,1
34.743,70.427,36.293,68.199,2.666019159,2.456326212,1
31.608,65.056,37.164,68.875,2.829266794,2.396753624,1
31.357,66.161,36.724,67.286,2.824239962,2.430567903,1
33.254,69.59,35.538,66.801,2.820534349,2.464594902,1
33.69,67.751,35.707,66.644,2.640458431,2.412913103,1
31.608,67.286,35.707,68.429,2.822772987,2.456764602,1
30.964,63.97,36.724,66.161,2.79696422,2.405934795,1
33.056,66.644,35.972,66.801,2.698706888,2.38995987,1
32.645,65.556,35.112,64.537,2.992588137,2.500621536,1
35.803,69.044,37.747,67.109,2.579505021,2.491832813,1
33.476,66.644,36.416,66.801,2.757197448,2.373508782,1
34.743,68.199,36.573,67.751,2.579505021,2.473863375,1
33.056,68.429,34.931,67.964,2.855545504,2.367276682,1
33.476,67.751,35.972,66.801,2.665394628,2.339629371,1
32.869,65.556,35.362,67.964,2.825906619,2.316884405,1
33.056,66.644,37.164,67.751,2.793358258,2.407316722,1
32.645,65.556,37.164,67.751,2.729104038,2.367276682,1
33.476,67.751,36.87,69.146,2.778863296,2.509078926,1
34.509,66.038,36.135,67.109,3.065897446,2.456764602,1
33.275,66.644,35.538,67.286,2.926923125,2.390028106,1
32.829,66.644,36.573,65.659,2.792295134,2.455631495,1
30.579,65.659,35.538,69.146,2.928663529,2.406352187,1
33.69,65.556,36.573,66.644,2.734146221,2.390448637,1
34.114,68.199,36.724,66.644,2.699323712,2.406971017,1
33.275,68.875,36.135,70.017,2.759482624,2.448458289,1
31.097,66.801,35.538,66.297,2.878366498,2.439798226,1
34.992,69.305,38.541,70.017,2.615384615,2.437493605,1
33.69,68.199,38.199,70.427,2.719641466,2.439366152,1
34.346,72.719,37.304,68.875,2.650890216,2.415372876,1
34.315,70.427,36.135,70.017,2.717900338,2.421696799,1
35.112,67.989,36.724,68.199,2.825906619,2.349640443,1
34.931,67.557,37.164,68.199,2.793316297,2.37889573,1
33.486,69.717,36.027,68.199,3.320963716,2.414419289,1
32.869,69.717,37.304,71.175,2.661591779,2.355554503,1
37.333,71.2,38.199,68.629,2.482788989,2.413897313,1
35.803,68.629,37.747,67.557,2.569447773,2.397187555,1
32.869,68.199,36.724,70.017,2.886384984,2.356569026,1
