28.025,61.074,40.956,73.686,2.37,2.321,1.679,67.027,79.641,1
27.719,64.093,36.703,70.641,3.406,2.33,1.616,66.961,75.069,1
28.54,66.801,36.703,70.641,3.164,2.38,1.615,67.521,74.31,1
25.796,59.534,37.367,67.932,2.763,2.341,1.693,67.195,77.949,1
29.31,66.038,38.395,72.474,3.097,2.338,1.679,66.644,75.069,1
29.31,66.038,37.208,70.641,3.161,2.315,1.655,66.405,75.225,1
28.887,66.038,37.367,71.114,3.052,2.315,1.64,67.195,75.225,1
28.124,64.093,36.529,70.145,3.206,2.338,1.679,66.961,75.665,1
28.968,65.433,37.725,70.641,3.265,2.286,1.671,67.521,75.665,1
27.35,63.435,35.838,69.624,3.374,2.262,1.679,67.855,75.51,1
28.124,65.433,36.027,70.145,3.374,2.275,1.64,67.286,74.31,1
25.427,63.435,36.703,73.009,3.275,2.337,1.497,67.62,75.225,1
26.188,61.504,39.588,75.256,3.061,2.361,1.496,66.801,74.798,1
25.017,62.103,38.395,73.009,3.08,2.396,1.562,67.046,74.798,1
24.305,59.534,39.588,74.876,3.245,2.412,1.541,66.228,73.887,1
24.305,59.534,39.588,74.876,3.108,2.337,1.541,65.45,75.069,1
25.067,60.803,38.395,74.876,3.415,2.355,1.533,66.801,74.908,1
36.416,66.666,49.808,79.114,2.437,2.208,1.867,69.326,81.293,1
26.175,62.745,35.134,70.56,3.222,2.337,1.615,68.429,74.055,1
37.02,66.251,48.366,79.796,2.448,2.188,1.873,68.962,80.2,1
28.124,64.093,38.108,74.476,2.819,2.305,1.605,67.046,74.476,1
28.474,64.093,35.134,71.075,2.951,2.316,1.545,69.444,73.072,1
28.124,64.093,36.347,71.075,3.174,2.393,1.654,68.532,72.504,1
29.219,64.093,35.64,73.009,3.035,2.358,1.548,68.875,73.244,1
28.072,64.093,35.134,72.553,3.217,2.375,1.534,69.092,73.244,1
28.474,64.093,35.64,72.553,3.172,2.358,1.594,68.875,73.244,1
28.887,64.093,36.87,73.009,3.258,2.318,1.633,68.532,73.072,1
29.638,64.093,35.64,71.565,3.321,2.357,1.635,68.875,73.072,1
29.638,64.722,35.64,71.075,3.18,2.315,1.558,69.444,72.504,1
29.219,64.093,36.347,73.443,3.305,2.357,1.619,69.305,73.244,1
27.719,64.093,35.64,72.072,3.172,2.339,1.615,68.654,73.811,1
28.887,64.093,36.347,71.565,3.174,2.317,1.608,68.875,73.072,1
28.887,64.093,36.347,71.565,3.174,2.332,1.657,68.875,72.504,1
26.175,61.39,35.64,70.56,3.206,2.297,1.629,69.228,73.301,1
28.474,62.784,35.64,71.075,3.217,2.333,1.631,69.228,72.324,1
29.638,64.722,37.569,73.443,3.113,2.314,1.584,68.875,72.504,1
29.219,62.784,35.134,70.145,3.262,2.376,1.61,70.224,72.504,1
29.31,64.093,36.158,71.075,3.274,2.321,1.673,69.656,73.244,1
28.887,65.433,35.134,71.075,3.172,2.364,1.593,70.017,73.072,1
28.474,62.103,35.64,71.565,3.371,2.316,1.635,69.092,73.644,1
29.638,64.722,35.838,70.145,3.369,2.399,1.607,70.224,72.504,1
30.069,66.038,36.347,71.565,3.126,2.356,1.633,68.749,73.244,1
29.31,64.093,35.64,69.624,3.172,2.401,1.672,69.656,72.504,1
29.31,65.433,35.134,69.624,3.181,2.334,1.631,69.656,71.94,1
30.069,65.433,34.641,68.749,3.227,2.374,1.633,70.427,72.121,1
28.887,64.093,35.64,71.075,3.172,2.338,1.631,69.864,73.072,1
30.069,65.433,35.134,70.145,3.333,2.34,1.658,70.427,72.681,1
28.474,62.103,35.64,71.565,3.219,2.315,1.61,69.864,73.072,1
30.816,66.038,35.134,70.145,3.17,2.357,1.61,69.864,72.504,1
30.379,64.722,36.347,72.031,3.321,2.358,1.634,69.864,72.681,1
29.638,66.038,35.838,71.565,3.021,2.401,1.593,69.864,72.681,1
28.887,64.093,35.134,69.624,3.217,2.356,1.631,69.656,73.072,1
28.887,64.093,35.64,71.075,3.043,2.339,1.631,69.656,73.244,1
29.638,64.093,36.347,72.031,3.174,2.374,1.634,69.513,72.681,1
29.31,63.435,36.158,71.565,3.129,2.296,1.651,69.444,72.324,1
29.638,64.093,35.64,71.565,3.181,2.316,1.585,69.444,72.504,1
28.887,65.433,37.042,73.443,2.997,2.291,1.57,68.532,72.324,1
29.219,64.093,35.64,73.009,3.172,2.316,1.571,68.875,73.072,1
28.072,62.784,34.641,69.624,3.021,2.31,1.592,70.017,72.504,1
28.887,64.093,35.838,70.145,3.08,2.291,1.633,69.656,72.504,1
28.474,62.784,35.134,69.624,3.121,2.291,1.633,69.444,73.072,1
28.124,62.103,35.64,69.624,3.08,2.275,1.672,69.228,72.897,1
28.887,65.433,35.838,71.565,3.184,2.317,1.57,68.654,72.897,1
27.719,62.784,35.838,69.624,3.274,2.316,1.605,69.228,73.301,1
28.54,64.799,35.64,71.075,3.129,2.333,1.61,67.855,72.324,1
28.54,64.093,38.108,73.009,3.087,2.298,1.698,66.721,73.887,1
28.887,65.433,32.989,66.194,3.474,2.276,1.617,70.178,72.536,1
30.816,67.62,28.072,62.021,3.701,2.305,1.628,71.761,69.444,1
30.379,68.199,29.539,64.134,3.364,2.305,1.545,71.175,70.427,1
30.379,66.801,30.379,65.556,3.477,2.31,1.604,71.952,70.427,1
31.264,69.624,29.954,64.134,3.596,2.271,1.581,71.952,70.067,1
30.964,69.075,29.954,62.745,3.269,2.31,1.619,72.14,69.864,1
30.816,68.199,31.109,66.194,3.127,2.287,1.581,70.224,71.188,1
31.264,68.199,31.109,64.799,3.13,2.368,1.619,70.994,70.821,1
29.745,66.194,32.989,65.433,3.272,2.327,1.657,69.656,71.94,1
27.719,64.799,32.989,67.62,3.475,2.304,1.625,69.092,72.324,1
28.54,64.799,33.453,66.194,3.416,2.249,1.656,68.654,72.14,1
30.069,65.433,33.453,66.801,3.426,2.288,1.633,68.875,72.14,1
29.745,69.075,32.535,66.801,3.38,2.309,1.58,69.444,71.565,1
29.638,66.801,33.232,67.38,3.475,2.392,1.58,70.821,72.504,1
29.31,66.194,32.535,65.433,3.318,2.292,1.641,70.427,72.719,1
31.264,66.801,33.453,67.38,3.225,2.254,1.658,70.427,71.754,1
30.069,66.801,32.276,66.194,3.27,2.31,1.618,70.224,71.94,1
30.964,68.199,32.989,65.433,3.378,2.31,1.682,69.864,71.94,1
29.31,67.62,31.827,66.194,3.426,2.328,1.58,69.444,71.754,1
29.745,67.62,31.827,64.799,3.426,2.27,1.641,70.224,71.565,1
30.51,69.624,32.535,66.801,3.085,2.311,1.604,69.444,71.754,1
29.745,67.62,32.535,65.433,3.272,2.288,1.618,70.224,70.994,1
29.745,67.62,32.735,67.62,3.17,2.31,1.617,69.444,70.994,1
30.964,68.199,32.989,65.433,3.378,2.287,1.657,69.656,70.994,1
30.069,68.199,32.535,66.801,3.274,2.368,1.557,69.656,71.754,1
30.51,68.199,32.535,65.433,3.271,2.288,1.619,69.656,71.754,1
30.816,68.749,33.232,67.38,3.43,2.327,1.58,69.656,71.754,1
29.31,66.801,33.69,66.801,3.272,2.327,1.639,69.228,71.565,1
29.745,68.749,33.917,65.433,3.428,2.328,1.613,69.228,71.565,1
30.192,66.801,34.16,65.433,3.38,2.333,1.721,69.656,72.14,1
31.724,68.749,32.989,65.433,3.381,2.334,1.657,69.092,72.897,1
31.724,68.749,33.69,66.038,3.382,2.316,1.657,69.864,73.072,1
30.51,68.199,33.232,66.038,3.272,2.327,1.594,69.864,71.754,1
31.264,67.38,33.69,66.038,3.271,2.275,1.658,70.427,72.897,1
30.51,66.801,34.38,66.615,3.274,2.293,1.657,70.067,72.897,1
29.745,68.199,32.535,64.799,3.43,2.31,1.616,70.224,71.754,1
30.51,66.801,32.989,65.433,3.274,2.271,1.633,70.427,71.94,1
30.51,67.62,31.827,65.433,3.426,2.293,1.643,71.565,71.378,1
30.816,66.801,32.989,67.38,3.271,2.25,1.619,69.864,71.94,1
31.264,68.199,31.827,65.433,3.27,2.333,1.619,70.427,72.681,1
30.51,68.199,32.093,64.093,3.316,2.332,1.594,70.594,71.952,1
30.51,69.624,30.677,64.134,3.269,2.345,1.58,69.444,70.994,1
30.51,68.199,32.535,65.433,3.426,2.254,1.617,70.994,71.754,1
30.069,69.075,31.39,66.801,3.001,2.328,1.545,70.427,71.188,1
31.264,68.199,30.677,63.435,3.315,2.275,1.619,71.372,72.324,1
30.51,69.624,31.827,66.194,3.224,2.316,1.58,70.796,71.754,1
30.069,69.075,31.39,66.801,3.271,2.369,1.545,70.994,70.626,1
30.964,67.62,31.827,64.093,3.43,2.31,1.658,71.188,71.188,1
30.51,69.075,31.39,65.433,3.271,2.31,1.581,70.994,71.188,1
31.264,70.145,31.827,66.194,3.087,2.31,1.58,70.427,71.378,1
30.651,72.072,28.74,59.3,3.315,2.345,1.603,71.372,70.067,1
33.179,75.174,26.2,57.171,3.599,2.312,1.629,73.072,69.305,1
32.681,77.125,26.928,59.859,3.553,2.333,1.533,73.072,69.513,1
33.179,76.759,26.565,59.859,3.333,2.357,1.591,72.897,69.092,1
33.179,76.759,25.844,57.171,3.428,2.334,1.591,73.244,70.067,1
33.944,75.579,26.211,55.491,3.523,2.334,1.651,74.381,70.067,1
34.695,75.964,27.277,57.529,3.479,2.293,1.605,74.381,69.513,1
29.407,72.072,30.141,61.39,3.477,2.31,1.611,70.821,72.854,1
29.745,72.072,29.846,64.134,3.425,2.287,1.577,70.267,72.3,1
28.179,70.56,31.661,64.134,3.262,2.328,1.586,69.513,72.854,1
29.745,69.624,33.232,66.801,3.217,2.344,1.602,68.962,72.3,1
28.968,70.56,32.784,66.801,3.219,2.308,1.589,69.864,72.121,1
27.35,67.011,31.39,65.556,3.307,2.303,1.566,68.532,73.244,1
28.968,70.56,32.093,66.194,3.369,2.288,1.589,68.749,72.504,1
28.968,70.56,32.093,66.194,3.078,2.31,1.567,69.092,72.504,1
27.759,69.075,32.784,66.194,3.43,2.35,1.541,69.513,73.244,1
28.54,68.499,31.39,66.194,3.262,2.328,1.591,69.305,72.681,1
28.968,68.499,32.093,65.433,3.132,2.351,1.628,69.864,72.681,1
28.124,67.011,32.535,68.199,3.264,2.304,1.591,68.749,72.324,1
29.31,69.075,32.093,66.801,3.272,2.344,1.568,69.305,72.121,1
29.31,69.075,31.827,67.62,3.215,2.322,1.545,68.532,71.378,1
28.968,68.499,31.39,64.799,3.428,2.344,1.604,69.092,71.94,1
29.31,67.62,31.827,66.194,3.426,2.328,1.604,69.092,72.504,1
28.54,67.62,32.093,64.799,3.475,2.266,1.578,68.875,71.952,1
29.638,68.199,32.093,66.801,3.316,2.288,1.545,69.656,72.324,1
28.887,66.194,32.989,68.199,3.121,2.326,1.58,69.092,72.324,1
29.31,69.624,32.093,66.194,3.597,2.305,1.566,69.092,71.754,1
29.638,68.199,30.964,64.799,3.52,2.351,1.567,70.994,72.14,1
30.51,69.075,31.109,66.194,3.228,2.293,1.582,70.594,70.994,1
30.51,69.624,31.827,66.194,3.087,2.31,1.58,70.427,71.188,1
28.887,67.62,32.093,66.801,3.174,2.306,1.567,70.067,71.94,1
30.069,69.075,31.39,66.801,3.271,2.328,1.568,69.864,71.754,1
30.379,68.199,31.39,66.801,3.171,2.267,1.591,69.864,71.94,1
29.31,69.075,30.964,64.799,3.474,2.283,1.589,69.864,71.188,1
29.31,69.075,31.39,66.194,3.271,2.288,1.567,69.864,71.754,1
29.31,67.62,31.39,64.799,3.319,2.3,1.627,69.305,71.378,1
29.31,69.075,31.39,66.194,3.271,2.267,1.567,69.656,71.378,1
29.31,69.075,30.677,65.556,3.27,2.305,1.589,69.864,70.994,1
29.31,69.075,30.256,64.134,3.318,2.288,1.589,70.224,71.754,1
28.54,70.56,31.39,67.011,3.225,2.266,1.531,69.092,71.188,1
29.638,67.62,31.39,66.801,3.172,2.304,1.568,70.067,71.94,1
28.124,68.499,30.256,65.556,3.316,2.327,1.554,70.994,71.378,1
29.638,69.624,30.548,64.799,3.36,2.305,1.51,71.188,71.748,1
28.887,69.075,30.677,67.011,3.27,2.345,1.532,69.864,71.565,1
29.31,67.011,30.677,64.799,3.319,2.345,1.604,70.626,71.378,1
29.31,69.075,29.539,63.435,3.315,2.276,1.567,71.952,71.754,1
30.51,69.624,30.677,64.134,3.273,2.31,1.604,71.378,71.748,1
31.724,71.075,28.811,62.021,3.132,2.344,1.604,72.121,70.308,1
30.192,70.56,30.256,62.745,3.27,2.345,1.604,71.748,70.656,1
30.816,71.075,29.846,64.799,3.318,2.362,1.533,71.748,70.844,1
30.816,69.624,31.39,66.801,3.128,2.345,1.591,71.384,71.384,1
28.54,68.499,30.256,64.134,3.474,2.305,1.589,71.2,71.748,1
28.54,68.499,30.677,65.556,3.271,2.321,1.589,69.864,70.626,1
31.109,68.749,30.964,65.433,3.214,2.322,1.59,70.626,71.565,1
29.31,67.62,31.39,64.799,3.175,2.328,1.627,70.626,71.94,1
29.31,69.075,32.093,66.801,3.13,2.288,1.567,70.626,71.378,1
29.638,69.075,30.964,66.801,3.172,2.305,1.533,70.427,71.378,1
29.745,70.56,30.256,64.134,3.429,2.328,1.567,70.224,71.378,1
30.069,69.075,30.256,64.799,3.171,2.362,1.591,70.224,70.427,1
29.31,69.075,30.677,65.556,3.27,2.345,1.612,69.656,71.188,1
29.31,70.56,30.256,65.556,3.27,2.369,1.554,70.224,71.188,1
28.54,68.499,30.256,64.134,3.474,2.304,1.589,70.017,70.796,1
29.31,67.62,31.39,64.799,3.474,2.327,1.603,70.427,71.94,1
28.54,68.499,30.256,64.134,3.316,2.323,1.545,69.656,71.565,1
28.968,69.075,30.964,62.745,3.319,2.332,1.601,70.388,72.14,1
29.745,67.62,31.827,64.799,3.426,2.292,1.643,69.228,72.897,1
28.54,67.011,32.276,67.62,3.227,2.288,1.604,68.875,71.565,1
29.31,67.62,31.827,66.194,3.271,2.345,1.627,69.864,71.565,1
28.887,69.075,30.256,65.556,3.162,2.327,1.532,70.994,71.378,1
28.124,67.62,32.093,66.194,3.318,2.367,1.565,70.626,72.121,1
29.638,68.199,31.39,66.194,3.315,2.344,1.613,70.844,72.814,1
30.069,68.199,31.827,66.194,3.131,2.361,1.627,71.03,71.742,1
29.745,67.62,31.827,64.799,3.274,2.404,1.618,70.463,71.384,1
30.069,68.199,32.535,66.801,3.426,2.38,1.604,70.308,71.565,1
30.069,68.199,32.535,66.801,3.12,2.403,1.627,70.308,72.277,1
28.887,67.62,31.39,66.194,3.319,2.422,1.545,69.918,71.928,1
29.31,68.199,32.276,67.011,3.084,2.378,1.602,69.578,71.565,1
28.887,68.199,32.535,67.62,3.129,2.403,1.588,70.115,72.104,1
28.887,67.62,30.677,65.556,3.315,2.361,1.545,70.463,71.928,1
28.54,67.62,31.39,64.134,3.474,2.403,1.624,71.2,71.384,1
29.745,68.199,32.093,63.435,3.474,2.344,1.639,71.2,72.104,1
28.968,69.075,33.232,66.801,3.229,2.275,1.579,70.067,73.244,1
28.968,65.433,34.16,64.799,3.262,2.326,1.719,70.017,75.069,1
31.109,64.026,39.699,70.71,2.571,2.293,1.737,70.656,78.331,1
32.4,67.62,33.944,67.62,3,2.411,1.553,69.905,72.181,1
30.964,68.499,33.944,64.885,3.093,2.332,1.563,70.71,72.204,1
30.619,69.444,34.461,66.371,3,2.387,1.51,69.775,71.114,1
32.005,68.499,34.992,64.885,2.998,2.361,1.625,69.528,70.677,1
32.619,66.194,35.754,66.194,3.252,2.313,1.6,70.442,71.565,1
31.799,67.011,35.754,67.62,2.909,2.307,1.583,69.362,70.907,1
31.799,67.62,35.961,66.194,3.095,2.333,1.609,70.017,71.565,1
30.466,66.371,35.218,67.62,3.087,2.36,1.594,70.017,72.229,1
30.114,66.371,35.218,65.556,3.098,2.307,1.635,69.114,71.565,1
30.114,67.891,33.944,64.885,3.095,2.302,1.591,68.459,70.907,1
29.982,67.011,34.695,67.011,3.143,2.303,1.55,68.714,71.996,1
30.114,67.891,34.461,66.371,3.2,2.335,1.591,69.362,71.996,1
30.466,66.371,34.461,67.011,3.095,2.332,1.594,69.114,72.44,1
29.624,66.371,33.69,65.695,3.097,2.352,1.644,69.605,71.996,1
29.624,67.891,33.44,64.885,3.299,2.327,1.575,70.484,71.131,1
31.799,68.499,33.944,65.556,3.093,2.282,1.592,70.71,70.931,1
30.466,68.499,35.218,68.499,3.048,2.346,1.602,69.444,70.931,1
28.768,65.695,33.69,65.695,3.249,2.309,1.591,69.605,72.204,1
29.624,66.371,33.944,64.885,3.143,2.354,1.618,70.074,73.237,1
29.148,66.371,34.695,67.011,3.302,2.327,1.602,70.523,72.607,1
29.511,65.556,35.961,69.075,3.149,2.374,1.576,70.128,73.61,1
29.511,67.011,34.919,67.62,3.182,2.365,1.561,70.128,73.179,1
29.859,67.62,36.158,71.075,3.134,2.383,1.524,69.37,73.179,1
29.511,66.371,34.186,67.62,3.182,2.386,1.565,69.744,73.179,1
28.301,67.011,36.87,67.62,3.124,2.391,1.701,69.59,74.407,1
29.055,64.134,35.433,67.62,3.24,2.385,1.578,69.744,73.61,1
29.982,65.556,35.218,67.011,3.003,2.341,1.645,69.52,72.57,1
31.293,67.011,34.695,66.194,3.143,2.366,1.621,70.128,72.378,1
30.801,65.556,35.218,67.62,3.299,2.346,1.62,70.128,72.801,1
32.106,67.62,35.218,67.62,3.247,2.344,1.594,69.905,72.378,1
31.293,66.194,35.218,65.556,3.297,2.385,1.689,69.291,72.378,1
31.799,69.075,34.695,65.556,3.093,2.365,1.618,70.346,71.966,1
30.801,68.499,33.69,66.194,3.19,2.339,1.564,70.346,72.378,1
29.982,65.556,34.695,65.556,3.349,2.339,1.674,69.963,73.179,1
29.055,65.556,33.44,66.371,3.397,2.321,1.587,70.128,73.791,1
31.43,64.654,43.152,73.301,2.636,2.365,1.796,68.629,77.142,1
30.324,66.194,35.433,67.62,3.349,2.34,1.602,69.291,72.801,1
30.324,66.194,35.433,67.62,3.19,2.297,1.602,69.52,72.992,1
29.982,65.556,35.961,67.62,3.145,2.316,1.645,68.682,72.181,1
28.686,66.371,34.186,67.011,3.193,2.405,1.612,69.291,72.181,1
28.237,64.885,35.433,69.075,3.185,2.358,1.614,68.682,72.801,1
29.859,65.556,35.433,69.624,3.182,2.314,1.564,68.443,72.607,1
29.859,67.62,34.919,69.075,3.19,2.316,1.524,68.199,72.607,1
29.982,66.371,35.433,68.199,3.305,2.34,1.633,68.199,72.408,1
29.511,65.556,37.235,71.075,3.09,2.301,1.656,67.834,73.686,1
29.511,66.371,34.695,69.075,3.145,2.34,1.564,67.949,72.408,1
29.859,64.799,36.69,69.624,3.182,2.277,1.576,69.057,73.237,1
29.859,65.556,33.944,68.499,3.335,2.376,1.563,68.199,72.181,1
29.055,65.556,34.919,67.62,3.24,2.334,1.587,68.443,72.607,1
30.466,68.499,34.695,67.011,3.095,2.386,1.628,68.199,71.98,1
29.982,66.371,34.695,67.62,3.134,2.315,1.684,68.078,72.607,1
29.859,65.433,39.352,72.031,2.985,2.34,1.678,68.429,74.233,1
30.324,67.62,36.69,71.075,3.24,2.258,1.639,68.916,73.426,1
29.511,67.62,37.954,72.553,3.194,2.258,1.66,68.552,73.426,1
29.511,67.011,35.433,69.075,3.134,2.34,1.611,68.078,73.237,1
30.324,65.556,33.944,67.011,3.188,2.296,1.657,69.057,72.607,1
